id,pharmacy_id,medicine_id,year,week,total_dispensed,avg_daily,days_recorded,shortage_risk
646,1,57,2025,2,765,382.5,2,high
647,1,26,2025,2,200,50.0,4,medium
648,1,105,2025,2,147,49.0,3,medium
649,1,38,2025,2,55,55.0,1,low
650,1,14,2025,2,130,43.33,3,medium
651,1,114,2025,2,131,43.67,3,medium
652,1,113,2025,2,35,35.0,1,low
653,1,44,2025,2,231,46.2,5,high
654,1,16,2025,2,34,34.0,1,low
655,1,20,2025,2,141,47.0,3,medium
656,1,117,2025,2,143,47.67,3,medium
657,1,95,2025,2,198,39.6,5,medium
658,1,66,2025,2,43,43.0,1,low
659,1,25,2025,2,146,48.67,3,medium
660,1,34,2025,2,98,49.0,2,medium
661,1,30,2025,2,229,45.8,5,high
662,1,43,2025,2,43,43.0,1,low
663,1,118,2025,2,81,40.5,2,medium
664,1,46,2025,2,109,54.5,2,medium
665,1,65,2025,2,238,47.6,5,high
666,1,21,2025,2,91,45.5,2,medium
667,1,37,2025,2,86,43.0,2,medium
668,1,92,2025,2,127,42.33,3,medium
669,1,4,2025,2,78,39.0,2,low
670,1,90,2025,2,107,35.67,3,medium
671,1,54,2025,2,174,43.5,4,medium
672,1,107,2025,2,175,43.75,4,medium
673,1,11,2025,2,93,46.5,2,medium
674,1,56,2025,2,92,46.0,2,medium
675,1,58,2025,2,315,105.0,3,high
676,1,104,2025,2,183,45.75,4,medium
677,1,115,2025,2,128,42.67,3,medium
678,1,74,2025,2,49,49.0,1,low
679,1,72,2025,2,196,39.2,5,medium
680,1,6,2025,2,43,43.0,1,low
681,1,29,2025,2,222,44.4,5,high
682,1,103,2025,2,113,37.67,3,medium
683,1,106,2025,2,105,52.5,2,medium
684,1,24,2025,2,50,50.0,1,low
685,1,70,2025,2,101,50.5,2,medium
686,1,75,2025,2,144,48.0,3,medium
687,1,88,2025,2,111,55.5,2,medium
688,1,18,2025,2,47,47.0,1,low
689,1,23,2025,2,113,37.67,3,medium
690,1,64,2025,2,164,54.67,3,medium
691,1,120,2025,2,117,39.0,3,medium
692,1,50,2025,2,47,47.0,1,low
693,1,59,2025,2,42,42.0,1,low
694,1,102,2025,2,84,42.0,2,medium
695,1,69,2025,2,115,38.33,3,medium
696,1,36,2025,2,346,346.0,1,high
697,1,55,2025,2,82,41.0,2,medium
698,1,60,2025,2,95,95.0,1,medium
699,1,19,2025,2,34,34.0,1,low
700,1,7,2025,2,86,43.0,2,medium
701,1,47,2025,2,49,49.0,1,low
702,1,12,2025,2,51,51.0,1,low
703,1,15,2025,2,33,33.0,1,low
704,1,13,2025,2,231,231.0,1,high
705,1,78,2025,2,51,51.0,1,low
706,1,118,2025,3,75,37.5,2,low
707,1,38,2025,3,201,40.2,5,high
708,1,104,2025,3,128,42.67,3,medium
709,1,50,2025,3,86,43.0,2,medium
710,1,84,2025,3,113,37.67,3,medium
711,1,16,2025,3,89,44.5,2,medium
712,1,25,2025,3,106,53.0,2,medium
713,1,58,2025,3,461,92.2,5,high
714,1,76,2025,3,78,39.0,2,low
715,1,26,2025,3,141,47.0,3,medium
716,1,65,2025,3,78,39.0,2,low
717,1,12,2025,3,95,47.5,2,medium
718,1,109,2025,3,77,38.5,2,low
719,1,74,2025,3,94,47.0,2,medium
720,1,57,2025,3,370,370.0,1,high
721,1,69,2025,3,58,58.0,1,low
722,1,120,2025,3,113,37.67,3,medium
723,1,11,2025,3,233,46.6,5,high
724,1,66,2025,3,188,47.0,4,medium
725,1,71,2025,3,184,46.0,4,medium
726,1,119,2025,3,90,45.0,2,medium
727,1,55,2025,3,117,39.0,3,medium
728,1,88,2025,3,49,49.0,1,low
729,1,49,2025,3,543,181.0,3,high
730,1,95,2025,3,161,53.67,3,medium
731,1,59,2025,3,211,42.2,5,high
732,1,7,2025,3,225,45.0,5,high
733,1,56,2025,3,104,52.0,2,medium
734,1,108,2025,3,160,40.0,4,medium
735,1,20,2025,3,91,45.5,2,medium
736,1,41,2025,3,108,54.0,2,medium
737,1,103,2025,3,133,44.33,3,medium
738,1,1,2025,3,1856,464.0,4,high
739,1,47,2025,3,243,48.6,5,high
740,1,28,2025,3,53,53.0,1,low
741,1,14,2025,3,151,50.33,3,medium
742,1,60,2025,3,78,78.0,1,low
743,1,101,2025,3,73,36.5,2,low
744,1,75,2025,3,88,44.0,2,medium
745,1,107,2025,3,48,48.0,1,low
746,1,24,2025,3,195,39.0,5,medium
747,1,87,2025,3,56,56.0,1,low
748,1,111,2025,3,183,45.75,4,medium
749,1,34,2025,3,75,37.5,2,low
750,1,102,2025,3,70,35.0,2,low
751,1,78,2025,3,166,41.5,4,medium
752,1,29,2025,3,42,42.0,1,low
753,1,114,2025,3,201,40.2,5,high
754,1,13,2025,3,675,225.0,3,high
755,1,15,2025,3,127,42.33,3,medium
756,1,112,2025,3,46,46.0,1,low
757,1,105,2025,3,105,35.0,3,medium
758,1,4,2025,3,77,38.5,2,low
759,1,45,2025,3,103,51.5,2,medium
760,1,6,2025,3,53,53.0,1,low
761,1,44,2025,3,274,45.67,6,high
762,1,18,2025,3,209,41.8,5,high
763,1,36,2025,3,240,240.0,1,high
764,1,5,2025,3,88,44.0,2,medium
765,1,115,2025,3,37,37.0,1,low
766,1,54,2025,3,45,45.0,1,low
767,1,90,2025,3,116,38.67,3,medium
768,1,70,2025,3,93,46.5,2,medium
769,1,83,2025,3,148,49.33,3,medium
770,1,113,2025,3,84,42.0,2,medium
771,1,43,2025,3,85,42.5,2,medium
772,1,92,2025,3,39,39.0,1,low
773,1,23,2025,3,58,58.0,1,low
774,1,32,2025,3,47,47.0,1,low
775,1,3,2025,3,45,45.0,1,low
776,1,19,2025,3,34,34.0,1,low
777,1,64,2025,3,55,55.0,1,low
778,1,111,2025,4,145,48.33,3,medium
779,1,112,2025,4,200,50.0,4,medium
780,1,84,2025,4,133,44.33,3,medium
781,1,71,2025,4,60,60.0,1,low
782,1,76,2025,4,166,41.5,4,medium
783,1,36,2025,4,866,288.67,3,high
784,1,103,2025,4,53,53.0,1,low
785,1,55,2025,4,202,50.5,4,high
786,1,58,2025,4,168,84.0,2,medium
787,1,7,2025,4,136,45.33,3,medium
788,1,24,2025,4,29,29.0,1,low
789,1,60,2025,4,207,103.5,2,high
790,1,78,2025,4,195,48.75,4,medium
791,1,74,2025,4,227,45.4,5,high
792,1,102,2025,4,237,47.4,5,high
793,1,11,2025,4,46,46.0,1,low
794,1,45,2025,4,122,40.67,3,medium
795,1,50,2025,4,92,46.0,2,medium
796,1,95,2025,4,179,44.75,4,medium
797,1,5,2025,4,49,49.0,1,low
798,1,113,2025,4,118,39.33,3,medium
799,1,119,2025,4,165,41.25,4,medium
800,1,20,2025,4,76,38.0,2,low
801,1,49,2025,4,287,143.5,2,high
802,1,29,2025,4,187,46.75,4,medium
803,1,83,2025,4,156,52.0,3,medium
804,1,106,2025,4,39,39.0,1,low
805,1,57,2025,4,1216,405.33,3,high
806,1,69,2025,4,94,47.0,2,medium
807,1,19,2025,4,242,48.4,5,high
808,1,41,2025,4,110,36.67,3,medium
809,1,115,2025,4,186,46.5,4,medium
810,1,15,2025,4,84,42.0,2,medium
811,1,70,2025,4,41,41.0,1,low
812,1,37,2025,4,207,41.4,5,high
813,1,13,2025,4,401,200.5,2,high
814,1,12,2025,4,120,40.0,3,medium
815,1,59,2025,4,136,45.33,3,medium
816,1,75,2025,4,105,35.0,3,medium
817,1,25,2025,4,48,48.0,1,low
818,1,16,2025,4,246,41.0,6,high
819,1,44,2025,4,114,38.0,3,medium
820,1,34,2025,4,83,41.5,2,medium
821,1,14,2025,4,140,46.67,3,medium
822,1,87,2025,4,30,30.0,1,low
823,1,26,2025,4,100,50.0,2,medium
824,1,4,2025,4,117,39.0,3,medium
825,1,88,2025,4,80,40.0,2,low
826,1,1,2025,4,2457,491.4,5,high
827,1,66,2025,4,113,37.67,3,medium
828,1,90,2025,4,219,43.8,5,high
829,1,99,2025,4,129,43.0,3,medium
830,1,56,2025,4,83,41.5,2,medium
831,1,108,2025,4,124,41.33,3,medium
832,1,114,2025,4,145,48.33,3,medium
833,1,32,2025,4,104,34.67,3,medium
834,1,64,2025,4,101,50.5,2,medium
835,1,72,2025,4,125,41.67,3,medium
836,1,28,2025,4,53,53.0,1,low
837,1,105,2025,4,92,46.0,2,medium
838,1,107,2025,4,101,50.5,2,medium
839,1,104,2025,4,40,40.0,1,low
840,1,30,2025,4,47,47.0,1,low
841,1,92,2025,4,44,44.0,1,low
842,1,120,2025,4,33,33.0,1,low
843,1,109,2025,4,52,52.0,1,low
844,1,101,2025,4,90,45.0,2,medium
845,1,83,2025,5,94,47.0,2,medium
846,1,25,2025,5,82,41.0,2,medium
847,1,1,2025,5,434,434.0,1,high
848,1,50,2025,5,175,43.75,4,medium
849,1,24,2025,5,195,48.75,4,medium
850,1,102,2025,5,118,39.33,3,medium
851,1,28,2025,5,204,40.8,5,high
852,1,78,2025,5,80,40.0,2,low
853,1,92,2025,5,153,51.0,3,medium
854,1,112,2025,5,116,38.67,3,medium
855,1,90,2025,5,83,41.5,2,medium
856,1,95,2025,5,230,46.0,5,high
857,1,58,2025,5,489,97.8,5,high
858,1,75,2025,5,66,33.0,2,low
859,1,56,2025,5,33,33.0,1,low
860,1,71,2025,5,100,50.0,2,medium
861,1,70,2025,5,115,38.33,3,medium
862,1,69,2025,5,212,42.4,5,high
863,1,66,2025,5,55,55.0,1,low
864,1,6,2025,5,231,46.2,5,high
865,1,115,2025,5,148,37.0,4,medium
866,1,29,2025,5,113,37.67,3,medium
867,1,103,2025,5,166,41.5,4,medium
868,1,114,2025,5,248,41.33,6,high
869,1,19,2025,5,121,40.33,3,medium
870,1,12,2025,5,225,45.0,5,high
871,1,101,2025,5,88,44.0,2,medium
872,1,20,2025,5,120,40.0,3,medium
873,1,26,2025,5,87,43.5,2,medium
874,1,14,2025,5,169,42.25,4,medium
875,1,36,2025,5,869,289.67,3,high
876,1,106,2025,5,99,49.5,2,medium
877,1,18,2025,5,143,47.67,3,medium
878,1,108,2025,5,283,47.17,6,high
879,1,37,2025,5,160,53.33,3,medium
880,1,15,2025,5,36,36.0,1,low
881,1,117,2025,5,146,48.67,3,medium
882,1,74,2025,5,185,46.25,4,medium
883,1,109,2025,5,74,37.0,2,low
884,1,65,2025,5,180,45.0,4,medium
885,1,76,2025,5,197,49.25,4,medium
886,1,49,2025,5,401,200.5,2,high
887,1,59,2025,5,80,40.0,2,low
888,1,118,2025,5,142,47.33,3,medium
889,1,16,2025,5,30,30.0,1,low
890,1,119,2025,5,85,42.5,2,medium
891,1,104,2025,5,67,33.5,2,low
892,1,41,2025,5,52,52.0,1,low
893,1,7,2025,5,84,42.0,2,medium
894,1,120,2025,5,184,46.0,4,medium
895,1,47,2025,5,97,48.5,2,medium
896,1,111,2025,5,96,48.0,2,medium
897,1,84,2025,5,96,48.0,2,medium
898,1,43,2025,5,101,50.5,2,medium
899,1,113,2025,5,181,45.25,4,medium
900,1,72,2025,5,95,47.5,2,medium
901,1,30,2025,5,122,40.67,3,medium
902,1,87,2025,5,138,46.0,3,medium
903,1,60,2025,5,147,73.5,2,medium
904,1,4,2025,5,69,34.5,2,low
905,1,3,2025,5,112,56.0,2,medium
906,1,88,2025,5,102,51.0,2,medium
907,1,107,2025,5,47,47.0,1,low
908,1,21,2025,5,51,51.0,1,low
909,1,5,2025,5,82,41.0,2,medium
910,1,54,2025,5,90,45.0,2,medium
911,1,64,2025,5,100,50.0,2,medium
912,1,57,2025,5,1160,386.67,3,high
913,1,45,2025,5,92,46.0,2,medium
914,1,32,2025,5,86,43.0,2,medium
915,1,55,2025,5,200,50.0,4,medium
916,1,13,2025,5,251,251.0,1,high
917,1,46,2025,5,54,54.0,1,low
918,1,105,2025,5,58,58.0,1,low
919,1,11,2025,5,131,43.67,3,medium
920,1,23,2025,5,57,57.0,1,low
921,1,44,2025,5,79,39.5,2,low
922,1,99,2025,5,50,50.0,1,low
923,1,30,2025,6,92,46.0,2,medium
924,1,23,2025,6,218,43.6,5,high
925,1,6,2025,6,103,34.33,3,medium
926,1,44,2025,6,133,44.33,3,medium
927,1,21,2025,6,119,39.67,3,medium
928,1,74,2025,6,175,43.75,4,medium
929,1,14,2025,6,41,41.0,1,low
930,1,75,2025,6,77,38.5,2,low
931,1,117,2025,6,130,43.33,3,medium
932,1,7,2025,6,57,57.0,1,low
933,1,3,2025,6,173,43.25,4,medium
934,1,90,2025,6,85,42.5,2,medium
935,1,20,2025,6,59,59.0,1,low
936,1,95,2025,6,91,45.5,2,medium
937,1,50,2025,6,213,53.25,4,high
938,1,72,2025,6,203,40.6,5,high
939,1,41,2025,6,175,43.75,4,medium
940,1,59,2025,6,109,54.5,2,medium
941,1,28,2025,6,100,50.0,2,medium
942,1,101,2025,6,75,37.5,2,low
943,1,29,2025,6,97,48.5,2,medium
944,1,107,2025,6,161,40.25,4,medium
945,1,34,2025,6,93,46.5,2,medium
946,1,103,2025,6,122,40.67,3,medium
947,1,105,2025,6,89,44.5,2,medium
948,1,13,2025,6,238,238.0,1,high
949,1,57,2025,6,724,362.0,2,high
950,1,36,2025,6,1052,350.67,3,high
951,1,71,2025,6,115,57.5,2,medium
952,1,54,2025,6,135,33.75,4,medium
953,1,45,2025,6,168,42.0,4,medium
954,1,15,2025,6,38,38.0,1,low
955,1,88,2025,6,94,47.0,2,medium
956,1,26,2025,6,49,49.0,1,low
957,1,16,2025,6,44,44.0,1,low
958,1,120,2025,6,160,53.33,3,medium
959,1,64,2025,6,163,40.75,4,medium
960,1,115,2025,6,103,51.5,2,medium
961,1,119,2025,6,42,42.0,1,low
962,1,104,2025,6,55,55.0,1,low
963,1,11,2025,6,163,40.75,4,medium
964,1,76,2025,6,128,42.67,3,medium
965,1,114,2025,6,134,44.67,3,medium
966,1,4,2025,6,83,41.5,2,medium
967,1,12,2025,6,183,45.75,4,medium
968,1,37,2025,6,74,37.0,2,low
969,1,69,2025,6,129,43.0,3,medium
970,1,32,2025,6,38,38.0,1,low
971,1,84,2025,6,119,39.67,3,medium
972,1,47,2025,6,77,38.5,2,low
973,1,83,2025,6,37,37.0,1,low
974,1,49,2025,6,638,212.67,3,high
975,1,109,2025,6,106,53.0,2,medium
976,1,65,2025,6,91,45.5,2,medium
977,1,111,2025,6,148,49.33,3,medium
978,1,78,2025,6,42,42.0,1,low
979,1,60,2025,6,210,70.0,3,high
980,1,66,2025,6,36,36.0,1,low
981,1,58,2025,6,67,67.0,1,low
982,1,55,2025,6,47,47.0,1,low
983,1,106,2025,6,49,49.0,1,low
984,1,1,2025,6,1070,356.67,3,high
985,1,118,2025,6,43,43.0,1,low
986,1,5,2025,6,36,36.0,1,low
987,1,70,2025,6,47,47.0,1,low
988,1,19,2025,6,49,49.0,1,low
989,1,112,2025,6,41,41.0,1,low
990,1,74,2025,7,84,42.0,2,medium
991,1,45,2025,7,97,48.5,2,medium
992,1,119,2025,7,74,37.0,2,low
993,1,50,2025,7,209,52.25,4,high
994,1,83,2025,7,257,51.4,5,high
995,1,55,2025,7,138,46.0,3,medium
996,1,111,2025,7,87,43.5,2,medium
997,1,120,2025,7,69,34.5,2,low
998,1,34,2025,7,105,52.5,2,medium
999,1,84,2025,7,54,54.0,1,low
1000,1,64,2025,7,49,49.0,1,low
1001,1,38,2025,7,219,43.8,5,high
1002,1,60,2025,7,257,85.67,3,high
1003,1,103,2025,7,94,47.0,2,medium
1004,1,44,2025,7,57,57.0,1,low
1005,1,118,2025,7,100,50.0,2,medium
1006,1,57,2025,7,696,348.0,2,high
1007,1,78,2025,7,200,50.0,4,medium
1008,1,108,2025,7,77,38.5,2,low
1009,1,95,2025,7,141,47.0,3,medium
1010,1,59,2025,7,128,42.67,3,medium
1011,1,102,2025,7,49,49.0,1,low
1012,1,66,2025,7,135,45.0,3,medium
1013,1,65,2025,7,36,36.0,1,low
1014,1,76,2025,7,45,45.0,1,low
1015,1,69,2025,7,90,45.0,2,medium
1016,1,37,2025,7,84,42.0,2,medium
1017,1,26,2025,7,47,47.0,1,low
1018,1,72,2025,7,141,47.0,3,medium
1019,1,21,2025,7,35,35.0,1,low
1020,1,24,2025,7,284,40.57,7,high
1021,1,4,2025,7,160,40.0,4,medium
1022,1,29,2025,7,91,45.5,2,medium
1023,1,117,2025,7,95,47.5,2,medium
1024,1,18,2025,7,140,46.67,3,medium
1025,1,3,2025,7,103,51.5,2,medium
1026,1,87,2025,7,30,30.0,1,low
1027,1,92,2025,7,91,45.5,2,medium
1028,1,70,2025,7,90,45.0,2,medium
1029,1,109,2025,7,39,39.0,1,low
1030,1,88,2025,7,209,52.25,4,high
1031,1,28,2025,7,41,41.0,1,low
1032,1,54,2025,7,94,47.0,2,medium
1033,1,1,2025,7,1515,505.0,3,high
1034,1,11,2025,7,205,51.25,4,high
1035,1,16,2025,7,36,36.0,1,low
1036,1,106,2025,7,84,42.0,2,medium
1037,1,12,2025,7,82,41.0,2,medium
1038,1,75,2025,7,123,41.0,3,medium
1039,1,6,2025,7,141,47.0,3,medium
1040,1,107,2025,7,46,46.0,1,low
1041,1,19,2025,7,80,40.0,2,low
1042,1,104,2025,7,71,35.5,2,low
1043,1,101,2025,7,37,37.0,1,low
1044,1,49,2025,7,392,196.0,2,high
1045,1,7,2025,7,131,43.67,3,medium
1046,1,14,2025,7,47,47.0,1,low
1047,1,23,2025,7,42,42.0,1,low
1048,1,115,2025,7,42,42.0,1,low
1049,1,99,2025,7,73,36.5,2,low
1050,1,113,2025,7,47,47.0,1,low
1051,1,114,2025,7,109,54.5,2,medium
1052,1,71,2025,7,80,40.0,2,low
1053,1,30,2025,7,42,42.0,1,low
1054,1,46,2025,7,43,43.0,1,low
1055,1,32,2025,7,38,38.0,1,low
1056,1,90,2025,7,33,33.0,1,low
1057,1,105,2025,7,48,48.0,1,low
1058,1,56,2025,7,68,34.0,2,low
1059,1,112,2025,7,47,47.0,1,low
1060,1,36,2025,7,656,328.0,2,high
1061,1,25,2025,7,55,55.0,1,low
1062,1,5,2025,7,47,47.0,1,low
1063,1,74,2025,8,135,45.0,3,medium
1064,1,7,2025,8,192,48.0,4,medium
1065,1,56,2025,8,88,44.0,2,medium
1066,1,64,2025,8,180,45.0,4,medium
1067,1,84,2025,8,128,42.67,3,medium
1068,1,70,2025,8,87,43.5,2,medium
1069,1,83,2025,8,189,47.25,4,medium
1070,1,95,2025,8,69,34.5,2,low
1071,1,41,2025,8,321,45.86,7,high
1072,1,37,2025,8,179,44.75,4,medium
1073,1,23,2025,8,263,43.83,6,high
1074,1,103,2025,8,105,52.5,2,medium
1075,1,26,2025,8,136,45.33,3,medium
1076,1,99,2025,8,340,48.57,7,high
1077,1,54,2025,8,102,51.0,2,medium
1078,1,21,2025,8,216,43.2,5,high
1079,1,18,2025,8,183,45.75,4,medium
1080,1,88,2025,8,131,43.67,3,medium
1081,1,6,2025,8,124,41.33,3,medium
1082,1,109,2025,8,222,44.4,5,high
1083,1,57,2025,8,596,298.0,2,high
1084,1,76,2025,8,41,41.0,1,low
1085,1,66,2025,8,187,46.75,4,medium
1086,1,105,2025,8,74,37.0,2,low
1087,1,30,2025,8,172,43.0,4,medium
1088,1,29,2025,8,168,42.0,4,medium
1089,1,32,2025,8,187,46.75,4,medium
1090,1,75,2025,8,162,40.5,4,medium
1091,1,114,2025,8,126,42.0,3,medium
1092,1,111,2025,8,139,46.33,3,medium
1093,1,36,2025,8,694,347.0,2,high
1094,1,72,2025,8,133,44.33,3,medium
1095,1,25,2025,8,264,44.0,6,high
1096,1,55,2025,8,136,45.33,3,medium
1097,1,69,2025,8,110,36.67,3,medium
1098,1,101,2025,8,173,43.25,4,medium
1099,1,107,2025,8,85,42.5,2,medium
1100,1,43,2025,8,124,41.33,3,medium
1101,1,104,2025,8,31,31.0,1,low
1102,1,28,2025,8,93,46.5,2,medium
1103,1,90,2025,8,40,40.0,1,low
1104,1,4,2025,8,69,34.5,2,low
1105,1,58,2025,8,455,75.83,6,high
1106,1,15,2025,8,223,37.17,6,high
1107,1,20,2025,8,111,37.0,3,medium
1108,1,1,2025,8,989,494.5,2,high
1109,1,119,2025,8,111,37.0,3,medium
1110,1,34,2025,8,124,41.33,3,medium
1111,1,16,2025,8,37,37.0,1,low
1112,1,108,2025,8,51,51.0,1,low
1113,1,49,2025,8,302,151.0,2,high
1114,1,38,2025,8,29,29.0,1,low
1115,1,113,2025,8,83,41.5,2,medium
1116,1,14,2025,8,37,37.0,1,low
1117,1,5,2025,8,77,38.5,2,low
1118,1,24,2025,8,174,43.5,4,medium
1119,1,44,2025,8,96,48.0,2,medium
1120,1,60,2025,8,411,82.2,5,high
1121,1,118,2025,8,79,39.5,2,low
1122,1,11,2025,8,45,45.0,1,low
1123,1,45,2025,8,41,41.0,1,low
1124,1,12,2025,8,93,46.5,2,medium
1125,1,102,2025,8,143,47.67,3,medium
1126,1,92,2025,8,121,40.33,3,medium
1127,1,120,2025,8,58,58.0,1,low
1128,1,106,2025,8,44,44.0,1,low
1129,1,47,2025,8,96,48.0,2,medium
1130,1,13,2025,8,168,168.0,1,medium
1131,1,78,2025,8,56,56.0,1,low
1132,1,117,2025,8,96,48.0,2,medium
1133,1,59,2025,8,48,48.0,1,low
1134,1,115,2025,8,75,37.5,2,low
1135,1,50,2025,8,56,56.0,1,low
1136,1,65,2025,8,35,35.0,1,low
1137,1,46,2025,8,50,50.0,1,low
1138,1,3,2025,8,49,49.0,1,low
1139,1,16,2025,9,231,38.5,6,high
1140,1,72,2025,9,129,43.0,3,medium
1141,1,34,2025,9,88,44.0,2,medium
1142,1,54,2025,9,113,56.5,2,medium
1143,1,6,2025,9,35,35.0,1,low
1144,1,111,2025,9,154,38.5,4,medium
1145,1,43,2025,9,220,44.0,5,high
1146,1,15,2025,9,379,37.9,10,high
1147,1,71,2025,9,129,43.0,3,medium
1148,1,18,2025,9,202,40.4,5,high
1149,1,59,2025,9,295,42.14,7,high
1150,1,4,2025,9,191,47.75,4,medium
1151,1,57,2025,9,1691,281.83,6,high
1152,1,11,2025,9,100,33.33,3,medium
1153,1,60,2025,9,261,65.25,4,high
1154,1,29,2025,9,82,41.0,2,medium
1155,1,118,2025,9,109,54.5,2,medium
1156,1,36,2025,9,1883,313.83,6,high
1157,1,95,2025,9,219,43.8,5,high
1158,1,65,2025,9,261,43.5,6,high
1159,1,45,2025,9,118,39.33,3,medium
1160,1,46,2025,9,35,35.0,1,low
1161,1,24,2025,9,153,51.0,3,medium
1162,1,7,2025,9,93,46.5,2,medium
1163,1,74,2025,9,157,39.25,4,medium
1164,1,44,2025,9,206,41.2,5,high
1165,1,1,2025,9,1647,411.75,4,high
1166,1,108,2025,9,154,38.5,4,medium
1167,1,101,2025,9,168,56.0,3,medium
1168,1,106,2025,9,101,50.5,2,medium
1169,1,19,2025,9,237,47.4,5,high
1170,1,114,2025,9,127,42.33,3,medium
1171,1,112,2025,9,275,45.83,6,high
1172,1,56,2025,9,130,43.33,3,medium
1173,1,37,2025,9,96,48.0,2,medium
1174,1,88,2025,9,145,48.33,3,medium
1175,1,14,2025,9,176,44.0,4,medium
1176,1,70,2025,9,40,40.0,1,low
1177,1,102,2025,9,144,48.0,3,medium
1178,1,64,2025,9,185,46.25,4,medium
1179,1,41,2025,9,91,45.5,2,medium
1180,1,117,2025,9,86,43.0,2,medium
1181,1,90,2025,9,198,49.5,4,medium
1182,1,75,2025,9,156,39.0,4,medium
1183,1,69,2025,9,181,45.25,4,medium
1184,1,99,2025,9,88,44.0,2,medium
1185,1,58,2025,9,231,77.0,3,high
1186,1,105,2025,9,201,50.25,4,high
1187,1,25,2025,9,36,36.0,1,low
1188,1,12,2025,9,45,45.0,1,low
1189,1,28,2025,9,161,53.67,3,medium
1190,1,3,2025,9,185,37.0,5,medium
1191,1,84,2025,9,184,46.0,4,medium
1192,1,115,2025,9,112,56.0,2,medium
1193,1,103,2025,9,234,46.8,5,high
1194,1,26,2025,9,144,48.0,3,medium
1195,1,87,2025,9,131,43.67,3,medium
1196,1,30,2025,9,269,44.83,6,high
1197,1,113,2025,9,80,40.0,2,low
1198,1,83,2025,9,45,45.0,1,low
1199,1,109,2025,9,133,44.33,3,medium
1200,1,50,2025,9,175,43.75,4,medium
1201,1,32,2025,9,48,48.0,1,low
1202,1,21,2025,9,92,46.0,2,medium
1203,1,76,2025,9,85,42.5,2,medium
1204,1,107,2025,9,148,37.0,4,medium
1205,1,120,2025,9,78,39.0,2,low
1206,1,92,2025,9,97,48.5,2,medium
1207,1,20,2025,9,46,46.0,1,low
1208,1,23,2025,9,91,45.5,2,medium
1209,1,13,2025,9,280,280.0,1,high
1210,1,104,2025,9,55,55.0,1,low
1211,1,55,2025,9,47,47.0,1,low
1212,1,78,2025,9,58,58.0,1,low
1213,1,70,2025,10,143,47.67,3,medium
1214,1,30,2025,10,136,45.33,3,medium
1215,1,34,2025,10,304,50.67,6,high
1216,1,41,2025,10,120,40.0,3,medium
1217,1,114,2025,10,132,44.0,3,medium
1218,1,88,2025,10,227,45.4,5,high
1219,1,108,2025,10,185,46.25,4,medium
1220,1,109,2025,10,175,43.75,4,medium
1221,1,37,2025,10,175,43.75,4,medium
1222,1,36,2025,10,1639,327.8,5,high
1223,1,54,2025,10,180,45.0,4,medium
1224,1,118,2025,10,129,43.0,3,medium
1225,1,102,2025,10,55,55.0,1,low
1226,1,21,2025,10,104,52.0,2,medium
1227,1,66,2025,10,241,48.2,5,high
1228,1,87,2025,10,173,43.25,4,medium
1229,1,92,2025,10,95,47.5,2,medium
1230,1,25,2025,10,126,42.0,3,medium
1231,1,19,2025,10,171,42.75,4,medium
1232,1,14,2025,10,130,43.33,3,medium
1233,1,45,2025,10,140,46.67,3,medium
1234,1,6,2025,10,120,40.0,3,medium
1235,1,84,2025,10,87,43.5,2,medium
1236,1,57,2025,10,466,155.33,3,high
1237,1,95,2025,10,86,43.0,2,medium
1238,1,113,2025,10,94,47.0,2,medium
1239,1,69,2025,10,48,48.0,1,low
1240,1,55,2025,10,103,51.5,2,medium
1241,1,112,2025,10,192,48.0,4,medium
1242,1,12,2025,10,172,43.0,4,medium
1243,1,15,2025,10,128,42.67,3,medium
1244,1,23,2025,10,85,42.5,2,medium
1245,1,18,2025,10,159,39.75,4,medium
1246,1,64,2025,10,144,48.0,3,medium
1247,1,111,2025,10,87,43.5,2,medium
1248,1,29,2025,10,161,40.25,4,medium
1249,1,75,2025,10,46,46.0,1,low
1250,1,71,2025,10,51,51.0,1,low
1251,1,26,2025,10,75,37.5,2,low
1252,1,4,2025,10,140,46.67,3,medium
1253,1,115,2025,10,105,52.5,2,medium
1254,1,90,2025,10,65,32.5,2,low
1255,1,103,2025,10,48,48.0,1,low
1256,1,47,2025,10,209,41.8,5,high
1257,1,13,2025,10,577,192.33,3,high
1258,1,117,2025,10,32,32.0,1,low
1259,1,3,2025,10,110,55.0,2,medium
1260,1,7,2025,10,165,41.25,4,medium
1261,1,60,2025,10,41,41.0,1,low
1262,1,28,2025,10,37,37.0,1,low
1263,1,1,2025,10,1420,473.33,3,high
1264,1,44,2025,10,70,35.0,2,low
1265,1,24,2025,10,92,46.0,2,medium
1266,1,11,2025,10,55,55.0,1,low
1267,1,56,2025,10,137,34.25,4,medium
1268,1,120,2025,10,44,44.0,1,low
1269,1,5,2025,10,126,42.0,3,medium
1270,1,46,2025,10,42,42.0,1,low
1271,1,59,2025,10,169,56.33,3,medium
1272,1,65,2025,10,110,55.0,2,medium
1273,1,105,2025,10,51,51.0,1,low
1274,1,104,2025,10,151,50.33,3,medium
1275,1,101,2025,10,37,37.0,1,low
1276,1,49,2025,10,132,132.0,1,medium
1277,1,20,2025,10,71,35.5,2,low
1278,1,58,2025,10,43,43.0,1,low
1279,1,72,2025,10,127,42.33,3,medium
